(aaltoan01,Antti,Aalto)
(stephch01,Charlie,Stephens)
(stephke01,Ken,Stephanson)
(stephsh01,Shay,Stephenson)
(stephto01,Tobias,Stephan)
(stephwa01,Wayne,Stephenson)
(sterbja01,Jan,Sterbak)
(sterlbr01,Brett,Sterling)
(sternro01,Ron,Stern)
(sternul01,Ulf,Sterner)
(stevedo01,Doug,Stevenson)
(stevegr01,Grant,Stevenson)
(steveje01,Jeremy,Stevenson)
(stevejo01,John,Stevens)
(steveke01,Kevin,Stevens)
(stevemi01,Mike,Stevens)
(stevemi02,Mike,Stevens)
(steveph01,Phil,Stevens)
(stevesc01,Scott,Stevens)
(stevesh01,Shayne,Stevenson)
(stevetu01,Turner,Stevenson)
(stewaal01,Allan,Stewart)
(stewaan01,Anthony,Stewart)
(stewabi01,Bill,Stewart)
(stewabl01,Blair,Stewart)
(stewabo01,Bob,Stewart)
(stewaca01,Cam,Stewart)
(stewach01,Charles,Stewart)
(stewach02,Chris,Stewart)
(stewaga01,Gaye,Stewart)
(stewagr01,Gregory,Stewart)
(stewaja01,Jack,Stewart)
(stewaji01,Jim,Stewart)
(stewajo01,John,Stewart)
(stewajo02,John,Stewart)
(stewaka01,Karl,Stewart)
(stewake01,Ken,Stewart)
(stewane01,Nels,Stewart)
(stewapa01,Paul,Stewart)
(stewara01,Ralph,Stewart)
(stewaro01,Ron,Stewart)
(stewary01,Ryan,Stewart)
(stientr01,Trevor,Stienburg)
(stileto01,Tony,Stiles)
(stillco01,Cory,Stillman)
(stjacbr01,Bruno,St. Jacques)
(stlauan01,Andre,St. Laurent)
(stlaudo01,Dollard,St. Laurent)
(stlausa01,Sam,St. Laurent)
(stlouma01,Martin,St. Louis)
(stmarfr01,Frank,St. Marseille)
(stoary01,Ryan,Stoa)
(stockpj01,P.J.,Stock)
(stoddja01,Jack,Stoddard)
(stojaal01,Alek,Stojanov)
(stollja01,Jarret,Stoll)
(stoltro01,Roland,Stoltz)
(stonecl01,Clayton,Stoner)
(stonemi01,Michael,Stone)
(stonery01,Ryan,Stone)
(stonest01,Steve,Stone)
(stormji01,Jim,Storm)
(storrja01,Jamie,Storr)
(stortza01,Zack,Stortini)
(stothmi01,Mike,Stothers)
(stougbl01,Blaine,Stoughton)
(stoyast01,Steve,Stoyanovich)
(stpiema01,Martin,St. Pierre)
(stracty01,Tyson,Strachan)
(straibr01,Brian,Strait)
(straine01,Neil,Strain)
(strakma01,Martin,Straka)
(stralan01,Anton,Stralman)
(stranvl01,Vladimir,Stransky)
(stratar01,Art,Stratton)
(stratgo01,Gord,Strate)
(strbama01,Martin,Strbak)
(streima01,Mark,Streit)
(strikfr01,Fred,Strike)
(strobar01,Art,Strobel)
(stronke01,Ken,Strong)
(strosga01,Garret,Stroshein)
(strucda01,David,Struch)
(strudja01,Jason,Strudwick)
(strueto01,Todd,Strueby)
(stsaucl01,Claude,St. Sauveur)
(stuarbi01,Billy,Stuart)
(stuarbr01,Brad,Stuart)
(stuarbr02,Bruce,Stuart)
(stuarco01,Colin,Stuart)
(stuarhe01,Herb,Stuart)
(stuarma01,Mark,Stuart)
(stuarmi01,Mike,Stuart)
(stumpbo01,Bob,Stumpf)
(stumpjo01,Jozef,Stumpel)
(sturgpe01,Peter,Sturgeon)
(sturmma01,Marco,Sturm)
(stutzmi01,Mike,Stutzel)
(subbapk01,P.K.,Subban)
(suchyra01,Radoslav,Suchy)
(sugloal01,Aleksander,Suglobov)
(suikkka01,Kai,Suikkanen)
(sulliar01,Art,Sullivan)
(sulliba01,Barry,Sullivan)
(sullibo01,Bob,Sullivan)
(sullibr01,Brian,Sullivan)
(sullida01,Danny,Sullivan)
(sullido01,Doug,Sulliman)
(sullifr01,Frank,Sullivan)
(sullimi01,Mike,Sullivan)
(sullipe01,Peter,Sullivan)
(sullire01,Red,Sullivan)
(sullist01,Steve,Sullivan)
(sulzeal01,Alexander,Sulzer)
(summara01,Raimo,Summanen)
(summebi01,Bill,Summerhill)
(summech01,Chris,Summers)
(sundbni01,Niklas,Sundblad)
(sundima01,Mats,Sundin)
(sundiro01,Ronnie,Sundin)
(sundsni01,Niklas,Sundstrom)
(sundspa01,Patrik,Sundstrom)
(sundspe01,Peter,Sundstrom)
(suomial01,Al,Suomi)
(suorase01,Seppo,Suoraniemi)
(surmada01,Damian,Surma)
(surovto01,Tomas,Surovy)
(sushima01,Maxim,Sushinsky)
(suterga01,Gary,Suter)
(suterry01,Ryan,Suter)
(suthebi01,Bill,Sutherland)
(suthebr01,Brian,Sutherby)
(suthema01,Max,Sutherland)
(suthest01,Steve,Sutherland)
(suttebr01,Brian,Sutter)
(suttebr02,Brent,Sutter)
(suttebr03,Brandon,Sutter)
(suttebr04,Brett,Sutter)
(sutteda01,Darryl,Sutter)
(suttedu01,Duane,Sutter)
(sutteri01,Rich,Sutter)
(suttero01,Ron,Sutter)
(suttoan01,Andy,Sutton)
(suttoke01,Ken,Sutton)
(suzorma01,Mark,Suzor)
(svartpe01,Per,Svartvadet)
(svatoma01,Marek,Svatos)
(svehlro01,Robert,Svehla)
(svejkja01,Jaroslav,Svejkovsky)
(svensle01,Leif,Svensson)
(svensma01,Magnus,Svensson)
(svitapa01,Pavel,Svitana)
(svitoal01,Alexander,Svitov)
(svoboja01,Jaroslav,Svoboda)
(svobope01,Petr,Svoboda)
(svobope02,Petr,Svoboda)
(swainga01,Garry,Swain)
(swansbr01,Brian,Swanson)
(swarbge01,George,Swarbrick)
(sweatbi01,Bill,Sweatt)
(sweatle01,Lee,Sweatt)
(sweenbi01,Bill,Sweeney)
(sweenbo01,Bob,Sweeney)
(sweendo01,Don,Sweeney)
(sweenti01,Tim,Sweeney)
(swensca01,Cal,Swenson)
(sydorda01,Darryl,Sydor)
(sykesbo01,Bob,Sykes)
(sykesph01,Phil,Sykes)
(sykormi01,Michal,Sykora)
(sykorpe01,Petr,Sykora)
(sykorpe02,Petr,Sykora)
(sylvede01,Dean,Sylvester)
(sylvedo01,Don,Sylvestri)
(syvreda01,Danny,Syvret)
(syvreda02,Dave,Syvret)
(szczepa01,Paul,Szczechura)
(szurajo01,Joe,Szura)
(tabarri01,Rick,Tabaracci)
(taffeje01,Jeff,Taffe)
(taftjo01,John,Taft)
(taglipe01,Peter,Taglianetti)
(taimito01,Tomi,Taimio)
(tajcnru01,Rudy,Tajcnar)
(takkoka01,Kari,Takko)
(talafde01,Dean,Talafous)
(talakro01,Ron,Talakoski)
(talboje01,Jean-Guy,Talbot)
(talboma01,Maxime,Talbot)
(talbowi01,Wilf,Talbot)
(tallaba01,Barry,Tallackson)
(tallaro01,Robbie,Tallas)
(tallihe01,Henrik,Tallinder)
(talloda01,Dale,Tallon)
(tambeje01,Jeff,Tambellini)
(tambest01,Steve,Tambellini)
(tamerch01,Chris,Tamer)
(tammiju01,Juhani,Tamminen)
(tanabda01,David,Tanabe)
(tancich01,Chris,Tancill)
(tanevch01,Christopher,Tanev)
(tangrer01,Eric,Tangradi)
(tangual01,Alex,Tanguay)
(tanguch01,Christian,Tanguay)
(tannado01,Don,Tannahill)
(tannejo01,John,Tanner)
(tantito01,Tony,Tanti)
(taormma01,Matt,Taormina)
(tappebr01,Brad,Tapper)
(taranmi01,Milow,Tarant)
(tardima01,Marc,Tardif)
(tardipa01,Patrice,Tardif)
(tarkkii01,Iiro,Tarkki)
(tarnani01,Nick,Tarnasky)
(tarnsdi01,Dick,Tarnstrom)
(tatarda01,Dave,Tataryn)
(tatarmi01,Mikhail,Tatarinov)
(tatarto01,Tomas,Tatar)
(tatchsp01,Spence,Tatchell)
(taticpe01,Petr,Taticek)
(tavarjo01,John,Tavares)
(taylobi01,Billy,Taylor)
(taylobi02,Billy,Taylor)
(taylobo01,Bob,Taylor)
(taylobo02,Bobby,Taylor)
(tayloch01,Chris,Taylor)
(taylocy01,Cyclone,Taylor)
(tayloda01,Dave,Taylor)
(tayloda02,Daniel,Taylor)
(tayloha01,Harry,Taylor)
(tayloma01,Mark,Taylor)
(taylora01,Ralph,Taylor)
(taylote01,Ted,Taylor)
(tayloti01,Tim,Taylor)
(tealje01,Jeff,Teal)
(tealsk01,Skip,Teal)
(tealvi01,Vic,Teal)
(tebbugr01,Greg,Tebbutt)
(tedenma01,Mattias,Tedenby)
(tellqmi01,Mikael,Tellqvist)
(tenkrpe01,Petr,Tenkrat)
(tenoha01,Harvey,Teno)
(tenutjo01,Joey,Tenute)
(teppest01,Stephen,Tepper)
(terbepa01,Paul,Terbenche)
(terrech01,Chris,Terreri)
(terrigr01,Greg,Terrion)
(terrybi01,Bill,Terry)
(tertydm01,Dmitri,Tertyshny)
(tessior01,Orval,Tessier)
(tetarjo01,Joey,Tetarenko)
(tetreje01,Jean,Tetreault)
(tetrejo01,Joe,Tetreault)
(teubeco01,Colten,Teubert)
(tezikal01,Alexei,Tezikov)
(thangry01,Ryan,Thang)
(thebegr01,Greg,Theberge)
(thelima01,Mats,Thelin)
(thelvmi01,Michael,Thelven)
(theodjo01,Jose,Theodore)
(therich01,Chris,Therien)
(therrga01,Gaston,Therrien)
(thibagi01,Gilles,Thibaudeau)
(thibajo01,Jocelyn,Thibault)
(thibelo01,Lorrain,Thibeault)
(thiesbr01,Brad,Thiessen)
(thiffle01,Leo,Thiffault)
(thomabi01,Bill,Thomas)
(thomacy01,Cy,Thomas)
(thomare01,Reg,Thomas)
(thomasc01,Scott,Thomas)
(thomast01,Steve,Thomas)
(thomati01,Tim,Thomas)
(thomawa01,Wayne,Thomas)
(thomlda01,Dave,Thomlinson)
(thompbr01,Brent,Thompson)
(thompcl01,Cliff,Thompson)
(thomper01,Errol,Thompson)
(thompke01,Ken,Thompson)
(thompna01,Nate,Thompson)
(thomppa01,Paul,Thompson)
(thompro01,Rocky,Thompson)
(thompti01,Tiny,Thompson)
(thomsbi01,Bill,Thomson)
(thomsbi02,Bill,Thoms)
(thomsfl01,Floyd,Thomson)
(thomsji01,Jimmy,Thomson)
(thomsji02,Jim,Thomson)
(thomsrh01,Rhys,Thomson)
(thorbch01,Chris,Thorburn)
(thorepa01,Patrick,Thoresen)
(thornjo01,Joe,Thornton)
(thornsc01,Scott,Thornton)
(thornsh01,Shawn,Thornton)
(thornto01,Tom,Thornbury)
(thorsjo01,Joe,Thorsteinson)
(throoar01,Art,Throop)
(thurean01,Andreas,Thuresson)
(thurifr01,Fred,Thurier)
(thurlto01,Tom,Thurlby)
(thyerma01,Mario,Thyer)
(tibbebi01,Billy,Tibbetts)
(tichymi01,Milan,Tichy)
(tideyal01,Alex,Tidey)
(tikhovi01,Viktor,Tikhonov)
(tikkaes01,Esa,Tikkanen)
(tileybr01,Brad,Tiley)
(tilleto01,Tom,Tilley)
(timanma01,Mattias,Timander)
(timgrra01,Ray,Timgren)
(timmisc01,Scott,Timmins)
(timonju01,Jussi,Timonen)
(timonki01,Kimmo,Timonen)
(tinorma01,Mark,Tinordi)
(tippeda01,Dave,Tippett)
(titanmo01,Morris,Titanic)
(titcogo01,Gord,Titcomb)
(titovge01,German,Titov)
(tjarnda01,Daniel,Tjarnqvist)
(tjarnma01,Mathias,Tjarnqvist)
(tjmenvi01,Victor,Tjmenev)
(tkachke01,Keith,Tkachuk)
(tkaczda01,Daniel,Tkaczuk)
(tkaczwa01,Walt,Tkaczuk)
(tlustji01,Jiri,Tlusty)
(toalmi01,Mike,Toal)
(tobinbi01,Bill,Tobin)
(tobinch01,Charlie,Tobin)
(toblery01,Ryan,Tobler)
(tocchri01,Rick,Tocchet)
(toddke01,Kevin,Todd)
(toewsjo01,Jonathan,Toews)
(toivoha01,Hannu,Toivonen)
(tokardu01,Dustin,Tokarski)
(tolleol01,Ole-Kristian,Tollefsen)
(tolpede01,Denis,Tolpeko)
(tomalgl01,Glenn,Tomalty)
(tomlami01,Mike,Tomlak)
(tomlida01,Dave,Tomlinson)
(tomliki01,Kirk,Tomlinson)
(tomsje01,Jeff,Toms)
(tomsoja01,Jack,Tomson)
(toneljo01,John,Tonelli)
(tooketi01,Tim,Tookey)
(toomese01,Sean,Toomey)
(tootojo01,Jordin,Tootoo)
(topolcr01,Craig,Topolnisky)
(toporsh01,Shayne,Toporowski)
(toppaje01,Jerry,Toppazzini)
(toppaze01,Zellio,Toppazzini)
(torchmi01,Mike,Torchia)
(tordjjo01,Josh,Tordjman)
(torgapa01,Pavel,Torgaev)
(torkkja01,Jari,Torkki)
(tormaan01,Antti,Tormanen)
(torrera01,Raffi,Torres)
(toskave01,Vesa,Toskala)
(touhebi01,Bill,Touhey)
(toupija01,Jacques,Toupin)
(townsar01,Art,Townsend)
(townsgr01,Graeme,Townshend)
(tradela01,Larry,Trader)
(trainwe01,Wes,Trainor)
(trappbo01,Bob,Trapp)
(trappdo01,Doug,Trapp)
(traubpe01,Percy,Traub)
(travepa01,Patrick,Traverse)
(trebida01,Dan,Trebil)
(tredwbr01,Brock,Tredway)
(trefian01,Andrei,Trefilov)
(trehege01,George,Treherne)
(trembbr01,Brent,Tremblay)
(trembgi01,Gilles,Tremblay)
(trembjc01,J.C.,Tremblay)
(trembma01,Marcel,Tremblay)
(trembma02,Mario,Tremblay)
(trembni01,Nils,Tremblay)
(trembvi01,Vincent,Tremblay)
(trembya01,Yannick,Tremblay)
(trenoni01,Nick,Trenouth)
(trepapa01,Pascal,Trepanier)
(treveto01,Tom,Trevelyan)
(trihecl01,Clem,Trihey)
(trimpti01,Tim,Trimper)
(trippjo01,John,Tripp)
(trnkapa01,Pavel,Trnka)
(trognwi01,Willie,Trognitz)
(trooije01,Jerry,Trooien)
(troppco01,Corey,Tropp)
(trottbr01,Bryan,Trottier)
(trottbr02,Brock,Trotter)
(trottda01,Dave,Trottier)
(trottgu01,Guy,Trottier)
(trottro01,Rocky,Trottier)
(troyji01,Jim,Troy)
(trudeje01,Jean-Guy,Trudel)
(trudelo01,Lou,Trudel)
(trudere01,Rene,Trudell)
(tselini01,Nikos,Tselios)
(tsulyni01,Nikolai,Tsulygin)
(tsygude01,Denis,Tsygurov)
(tsyplvl01,Vladimir,Tsyplakov)
(tuckeda01,Darcy,Tucker)
(tuckejo01,John,Tucker)
(tuckete01,Ted,Tucker)
(tudinco01,Connie,Tudin)
(tudorro01,Rob,Tudor)
(tueral01,Allan,Tuer)
(tugnuro01,Ron,Tugnutt)
(tuhoiha01,Harri,Tuhoimaa)
(tukonla01,Lauri,Tukonen)
(tumenvi01,Victor,Tumenev)
(tumilgo01,Gordon,Tumilson)
(tuomama01,Marko,Tuomainen)
(turcoal01,Alfie,Turcotte)
(turcoda01,Darren,Turcotte)
(turcoma01,Marty,Turco)
(turekro01,Roman,Turek)
(turgepi01,Pierre,Turgeon)
(turgesy01,Sylvain,Turgeon)
(turkiji01,Jim,Turkiewicz)
(turligo01,Gord,Turlick)
(turnbfr01,Frank,Turnbull)
(turnbia01,Ian,Turnbull)
(turnbpe01,Perry,Turnbull)
(turnbra01,Randy,Turnbull)
(turnbtr01,Travis,Turnbull)
(turnebo01,Bob,Turner)
(turnebr01,Brad,Turner)
(turnede01,Dean,Turner)
(turnejo01,Joe,Turner)
(turriky01,Kyle,Turris)
(tustino01,Norm,Tustin)
(tutenau01,Aud,Tuten)
(tuttbr01,Brian,Tutt)
(tuttlst01,Steve,Tuttle)
(tuzzoto01,Tony,Tuzzolino)
(tverdol01,Oleg,Tverdovsky)
(tvrdoro01,Roman,Tvrdon)
(twistto01,Tony,Twist)
(tyrelda01,Dana,Tyrell)
(tyutife01,Fedor,Tyutin)
(tyznyse01,Sergei,Tyznyk)
(ubriage01,Gene,Ubriaco)
(uksilch01,Charlie,Uksilla)
(ulanoig01,Igor,Ulanov)
(ullmano01,Norm,Ullman)
(ullstda01,David,Ullstrom)
(ulmerje01,Jeff,Ulmer)
(ulmerla01,Layne,Ulmer)
(ulricja01,Jack,Ulrich)
(umberrj01,R.J.,Umberger)
(underma01,Matt,Underhill)
(ungerga01,Garry,Unger)
(upshasc01,Scottie,Upshall)
(urbanvl01,Vladimir,Urban)
(urbomal01,Alexander,Urbom)
(ustorst01,Stefan,Ustorf)
(vaanaos01,Ossi,Vaananen)
(vachoni01,Nick,Vachon)
(vachoro01,Rogie,Vachon)
(vadnaca01,Carol,Vadnais)
(vaiclu01,Lubomir,Vaic)
(vailer01,Eric,Vail)
(vailsp01,Sparky,Vail)
(vairst01,Steve,Vair)
(vaiveri01,Rick,Vaive)
(valabbo01,Boris,Valabik)
(valench01,Chris,Valentine)
(valicro01,Rob,Valicevic)
(valiqja01,Jack,Valiquette)
(valiqst01,Stephen,Valiquette)
(valkga01,Garry,Valk)
(vallili01,Lindsay,Vallis)
(vanalsh01,Shaun,Van Allen)
(vanbijo01,John,Vanbiesbrouck)
(vanbojo01,John,Van Boxmeer)
(vandech01,Chris,Vande Velde)
(vandeda01,David,Van der Gulik)
(vandeji01,Jim,Vandermeer)
(vandepe01,Pete,Vandermeer)
(vandery01,Ryan,VandenBussche)
(vandowa01,Wayne,Van Dorp)
(vandrda01,David,Van Drunen)
(vanekth01,Thomas,Vanek)
(vanhojo01,John,Van Horlick)
(vanimda01,Darren,Van Impe)
(vanimed01,Ed,Van Impe)
(vanrija01,James,Van Riemsdyk)
(vanrymi01,Mike,Van Ryn)
(varadva01,Vaclav,Varada)
(varispe01,Petri,Varis)
(varlase01,Sergei,Varlamov)
(varlasi01,Semyon,Varlamov)
(varvija01,Jarkko,Varvio)
(vasicjo01,Josef,Vasicek)
(vasilal01,Alexander,Vasilevski)
(vasilal02,Alexei,Vasiliev)
(vasilan01,Andrei,Vasilyev)
(vasilhe01,Herbert,Vasiljevs)
(vasilmi01,Mikhail,Vasilnok)
(vaskede01,Dennis,Vaske)
(vaskomo01,Moose,Vasko)
(vaskori01,Rick,Vasko)
(vasyual01,Alexander,Vasyunov)
(vauclju01,Julien,Vauclair)
(vautoyv01,Yvon,Vautour)
(vaydigr01,Greg,Vaydik)
(veillst01,Stephane,Veilleux)
(veisomi01,Mike,Veisor)
(veitcda01,Darren,Veitch)
(velisra01,Randy,Velischek)
(vellumi01,Mike,Vellucci)
(venasvi01,Vic,Venasky)
(venerga01,Gary,Veneruzzo)
(verbepa01,Pat,Verbeek)
(vermean01,Antoine,Vermette)
(vermema01,Mark,Vermette)
(vernakr01,Kris,Vernarsky)
(vernami01,Michael,Vernace)
(vernomi01,Mike,Vernon)
(verotda01,Darcy,Verot)
(verrecl01,Claude,Verret)
(verstkr01,Kris,Versteeg)
(verstle01,Leigh,Verstraete)
(vervede01,Dennis,Ververgaert)
(vescery01,Ryan,Vesce)
(veseyji01,Jim,Vesey)
(veysesi01,Sid,Veysey)
(vezinge01,Georges,Vezina)
(vialde01,Dennis,Vial)
(viaupi01,Pierre,Viau)
(vickest01,Steve,Vickers)
(vienma01,Mario,Vien)
(vigiejp01,J.P.,Vigier)
(vigneal01,Alain,Vigneault)
(viitave01,Vesa,Viitakoski)
(vilgrcl01,Claude,Vilgrain)
(villais01,Ismo,Villa)
(villegi01,Gilles,Villemure)
(vinceda01,Dan,Vincelette)
(vincoto01,Tomas,Vincour)
(viponpe01,Pete,Vipond)
(virtaha01,Hannu,Virta)
(virtajo01,Jorma,Virtanen)
(virtato01,Tony,Virta)
(virtute01,Terry,Virtue)
(vishema01,Mark,Visheau)
(vishniv01,Ivan,Vishnevskiy)
(vishnvi01,Vitaly,Vishnevski)
(visnolu01,Lubomir,Visnovsky)
(vitaljo01,Joe,Vitale)
(vitolha01,Harijs,Vitolinsh)
(viveiem01,Emanuel,Viveiros)
(vlasato01,Tomas,Vlasak)
(vlasima01,Marc-Edouard,Vlasic)
(vlcekvl01,Vladislav,Vlcek)
(vlkja01,Jaroslav,Vlk)
(vokesed01,Ed,Vokes)
(vokouto01,Tomas,Vokoun)
(volcami01,Mickey,Volcan)
(volchal01,Alexandre,Volchkov)
(volchal02,Alexei,Volchenkov)
(volchal03,Alexsandr,Volchkov)
(volchan01,Anton,Volchenkov)
(volekda01,David,Volek)
(volmado01,Doug,Volmar)
(volpaaa01,Aaron,Volpatti)
(vonarre01,Reto,Von Arx)
(vonstph01,Phil,Von Stefenelli)
(vopatja01,Jan,Vopat)
(vopatro01,Roman,Vopat)
(voracja01,Jakub,Voracek)
(vorobpa01,Pavel,Vorobiev)
(vorobvl01,Vladimir,Vorobiev)
(vorosaa01,Aaron,Voros)
(vossca01,Carl,Voss)
(voynovi01,Viatcheslav,Voynov)
(vranape01,Petr,Vrana)
(vrbatra01,Radim,Vrbata)
(vujtevl01,Vladimir,Vujtek)
(vukotmi01,Mick,Vukota)
(vyazmig01,Igor,Vyazmikin)
(vyborda01,David,Vyborny)
(vyborfr01,Frantisek,Vyborny)
(vyshese01,Sergei,Vyshedkevich)
(waddedo01,Don,Waddell)
(wagnest01,Steve,Wagner)
(waitefr01,Frank,Waite)
(waiteji01,Jimmy,Waite)
(wakalda01,Darcy,Wakaluk)
(wakeler01,Ernie,Wakely)
(walkego01,Gord,Walker)
(walkeho01,Howard,Walker)
(walkeja01,Jack,Walker)
(walkeku01,Kurt,Walker)
(walkema01,Matt,Walker)
(walkeru01,Russ,Walker)
(walkesc01,Scott,Walker)
(wallati01,Tim,Wallace)
(wallbo01,Bob,Wall)
(wallije01,Jesse,Wallin)
(wallini01,Niclas,Wallin)
(wallipe01,Peter,Wallin)
(walliri01,Rickard,Wallin)
(wallmi01,Michael,Wall)
(walsede01,Derrick,Walser)
(walshbr01,Brian,Walsh)
(walshed01,Ed,Walsh)
(walshfl01,Flat,Walsh)
(walshji01,Jim,Walsh)
(walshma01,Marty,Walsh)
(walshmi01,Mike,Walsh)
(waltebe01,Ben,Walter)
(walteda01,Dave,Walter)
(waltero01,Ron,Walters)
(waltery01,Ryan,Walter)
(waltobo01,Bobby,Walton)
(waltomi01,Mike,Walton)
(waltoro01,Rob,Walton)
(walzwe01,Wes,Walz)
(wamslri01,Rick,Wamsley)
(wandeto01,Tom,Wandell)
(wanviky01,Kyle,Wanvig)
(wappego01,Gord,Wappel)
(wardaa01,Aaron,Ward)
(wardca01,Cam,Ward)
(warddi01,Dixon,Ward)
(warddo01,Don,Ward)
(warded01,Ed,Ward)
(wardja01,Jason,Ward)
(wardji01,Jimmy,Ward)
(wardjo01,Joe,Ward)
(wardjo02,Joel,Ward)
(wardla01,Lance,Ward)
(wardro01,Ron,Ward)
(wareje01,Jeff,Ware)
(waremi01,Michael,Ware)
(waresed01,Eddie,Wares)
(warnebo01,Bob,Warner)
(warneji01,Jim,Warner)
(warrerh01,Rhett,Warrener)
(warrito01,Todd,Warriner)
(warrst01,Steve,Warr)
(warwibi01,Bill,Warwick)
(warwige01,George,Warwick)
(warwigr01,Grant,Warwick)
(washbst01,Steve,Washburn)
(wasnini01,Nick,Wasnie)
(wathifr01,Francis,Wathier)
(watkima01,Matt,Watkins)
(watsobi01,Bill,Watson)
(watsobr01,Bryan,Watson)
(watsoda01,Dave,Watson)
(watsoha01,Harry,Watson)
(watsoji01,Jim,Watson)
(watsoji02,Jimmy,Watson)
(watsojo01,Joe,Watson)
(watsoph01,Phil,Watson)
(watteti01,Tim,Watters)
(wattji01,Jim,Watt)
(wattmi01,Mike,Watt)
(wattsbr01,Brian,Watts)
(weavemi01,Mike,Weaver)
(webbst01,Steve,Webb)
(webermi01,Mike,Weber)
(webersh01,Shea,Weber)
(weberya01,Yannick,Weber)
(webstau01,Aubrey,Webster)
(webstdo01,Don,Webster)
(webstjo01,John,Webster)
(webstto01,Tom,Webster)
(weekeke01,Kevin,Weekes)
(weeksst01,Steve,Weeks)
(weighdo01,Doug,Weight)
(weilaco01,Cooney,Weiland)
(weimaty01,Tyler,Weiman)
(weinhma01,Mattias,Weinhandl)
(weinrer01,Eric,Weinrich)
(weirst01,Stan,Weir)
(weirwa01,Wally,Weir)
(weiseda01,Dale,Weise)
(weissst01,Stephen,Weiss)
(welchno01,Noah,Welch)
(wellecr01,Craig,Weller)
(wellial01,Alex,Wellington)
(wellmca01,Casey,Wellman)
(wellsch01,Chris,Wells)
(wellsja01,Jay,Wells)
(wellwer01,Eric,Wellwood)
(wellwky01,Kyle,Wellwood)
(welshje01,Jeremy,Welsh)
(wensijo01,John,Wensink)
(wentwcy01,Cy,Wentworth)
(werenbr01,Brad,Werenka)
(wesenbr01,Brian,Wesenberg)
(weslebl01,Blake,Wesley)
(weslegl01,Glen,Wesley)
(westcdu01,Duvie,Westcott)
(westfed01,Ed,Westfall)
(westgke01,Kevin,Westgarth)
(westlto01,Tommy,Westlund)
(westrer01,Erik,Westrum)
(westrpa01,Pat,Westrum)
(westst01,Steve,West)
(westwto01,Tom,Westwick)
(wetzeca01,Carl,Wetzel)
(whaleed01,Ed,Whalen)
(wharrke01,Kenny,Wharram)
(whartle01,Len,Wharton)
(wheelbl01,Blake,Wheeler)
(wheelsi01,Simon,Wheeldon)
(whelddo01,Don,Wheldon)
(wheltbi01,Bill,Whelton)
(whiddbo01,Bob,Whidden)
(whistro01,Rob,Whistle)
(whitcfr01,Fred,Whitcroft)
(whiteal01,Alton,White)
(whitebi01,Bill,White)
(whitebo01,Bob,Whitelaw)
(whitebr01,Brian,White)
(whiteco01,Colin,White)
(whiteia01,Ian,White)
(whitemo01,Moe,White)
(whitepe01,Peter,White)
(whitery01,Ryan,White)
(whitesh01,Sherman,White)
(whitete01,Tex,White)
(whiteto01,Tony,White)
(whiteto02,Todd,White)
(whitftr01,Trent,Whitfield)
(whitlbo01,Bob,Whitlock)
(whitmde01,Derek,Whitmore)
(whitmka01,Kay,Whitmore)
(whitnra01,Ray,Whitney)
(whitnry01,Ryan,Whitney)
(whytese01,Sean,Whyte)
(wickedo01,Doug,Wickenheiser)
(wickro01,Roman,Wick)
(widemde01,Dennis,Wideman)
(widinju01,Juha,Widing)
(widmeja01,Jason,Widmer)
(wiebear01,Art,Wiebe)
(wiemeja01,Jason,Wiemer)
(wiemeji01,Jim,Wiemer)
(wiercpa01,Patrick,Wiercioch)
(wilcoar01,Archie,Wilcox)
(wilcoba01,Barry,Wilcox)
(wildear01,Arch,Wilder)
(wileyji01,Jim,Wiley)
(wilkiba01,Barry,Wilkins)
(wilkibo01,Bob,Wilkie)
(wilkida01,David,Wilkie)
(wilkide01,Derek,Wilkinson)
(wilkiia01,Ian,Wilkie)
(wilkijo01,John,Wilkinson)
(wilkine01,Neil,Wilkinson)
(wilksbr01,Brian,Wilks)
(willaro01,Rod,Willard)
(willibu01,Burr,Williams)
(willibu02,Butch,Williams)
(willida01,David,Williams)
(willida02,Darryl,Williams)
(willifr01,Fred,Williams)
(williga01,Gary,Williamson)
(willigo01,Gord,Williams)
(williha01,Hal,Willis)
(willija01,Jason,Williams)
(willije01,Jeremy,Williams)
(willijo01,Jordan,Willis)
(williju01,Justin,Williams)
(willise01,Sean,Williams)
(willish01,Shane,Willis)
(williti01,Tiger,Williams)
(willito01,Tommy,Williams)
(willito02,Tom,Williams)
(willsbr01,Brian,Willsie)
(willsdo01,Don,Willson)
(wilmcl01,Clarke,Wilm)
(wilsoal01,Allan,Wilson)
(wilsobe01,Bert,Wilson)
(wilsobe02,Behn,Wilson)
(wilsobo01,Bob,Wilson)
(wilsoca01,Carey,Wilson)
(wilsocl01,Claude,Wilson)
(wilsocl02,Clay,Wilson)
(wilsoco01,Colin,Wilson)
(wilsocu01,Cully,Wilson)
(wilsodo01,Doug,Wilson)
(wilsodu01,Dunc,Wilson)
(wilsofr01,Fred,Wilson)
(wilsogo01,Gord,Wilson)
(wilsohu01,Hub,Wilson)
(wilsoje01,Jerry,Wilson)
(wilsojo01,Johnny,Wilson)
(wilsoky01,Kyle,Wilson)
(wilsola01,Larry,Wilson)
(wilsola02,Landon,Wilson)
(wilsole01,Lefty,Wilson)
(wilsomi01,Mitch,Wilson)
(wilsomi02,Mike,Wilson)
